"Business_ID","Name","Address","City","Latitude","Longitude","Grade"
"PR0082535","OAK, THE","3019 BEACON AVE S","SEATTLE","47.57643617","-122.30990789","1"
"PR0041739","OAKTREE TERIYAKI","10002 AURORA AVE N STE #40","SEATTLE","47.7022317728","-122.3440473168","1"
"PR0083694","OASIS BRAZILIAN STEAK","14338 124TH AVE NE","KIRKLAND","47.73096949","-122.17491035","2"
"PR0068631","OASIS TEA ZONE","519 6TH AVE S ","SEATTLE","47.5977912911","-122.3268977192","1"
"PR0082492","OASIS TEA ZONE","501 S GRADY WAY","RENTON","47.46983326","-122.21232887","3"
"PR0049556","OASIS TEXACO","11249 1ST AVE S ","BURIEN","47.5015396961","-122.3342499912","1"
"PR0087004","OBEC BREWING","1144 NW 52ND ST","SEATTLE","47.66665862","-122.37251782","1"
"PR0082958","OBELISCO ESTATE - TASTING ROOM/VARIANCE","19495 144TH AVE NE STE B-220","WOODINVILLE","47.768708","-122.150707","1"
"PR0085534","OBELISCO ESTATE WINERY","14525 148TH AVE NE STE 121","WOODINVILLE","47.73365884","-122.14250407","2"
"PR0082212","OBERTO FACTORY STORE & DELI","101 SW 41ST ST #D","RENTON","47.44344655","-122.21914575","1"
"PR0085921","O'BOP (Deli at Shell)","11 148TH AVE SE","BELLEVUE","47.60956404","-122.14348589","1"
"PR0091246","OBSERV, INC","800 OCCIDENTAL AVE S","SEATTLE","47.59543814","-122.33159313","1"
"PR0087580","OBSERV, INC","800 OCCIDENTAL AVE S","SEATTLE","47.59594","-122.33214","1"
"PR0087581","OBSERV, INC","800 OCCIDENTAL AVE S","SEATTLE","47.59594","-122.33214","1"
"PR0087579","OBSERV, INC","800 OCCIDENTAL AVE S","SEATTLE","47.59594","-122.33214","1"
"PR0087577","OBSERV, INC","800 OCCIDENTAL AVE S","SEATTLE","47.59594","-122.33214","1"
"PR0091245","OBSERV, INC","800 OCCIDENTAL AVE S","SEATTLE","47.59543814","-122.33159313","1"
"PR0091248","OBSERV, INC","800 OCCIDENTAL AVE S","SEATTLE","47.59543814","-122.33159313","1"
"PR0091247","OBSERV, INC","800 OCCIDENTAL AVE S","SEATTLE","47.59543814","-122.33159313","1"
"PR0072245","OBSERV, INC. @ T-MOBILE PARK","1250 1ST AVE S","SEATTLE","47.592004556","-122.3339515345","1"
"PR0072241","OBSERV, INC. @ T-MOBILE PARK","1250 1ST AVE S","SEATTLE","47.592004556","-122.3339515345","1"
"PR0072240","OBSERV, INC. @ T-MOBILE PARK","1250 1ST AVE S","SEATTLE","47.592004556","-122.3339515345","2"
"PR0082069","OBSERV, INC. @ T-MOBILE PARK","1250 1ST AVE S","SEATTLE","47.592004556","-122.3339515345","1"
"PR0072244","OBSERV, INC. @ T-MOBILE PARK","1250 1ST AVE S","SEATTLE","47.592004556","-122.3339515345","1"
"PR0072243","OBSERV, INC. @ T-MOBILE PARK","1250 1ST AVE S","SEATTLE","47.592004556","-122.3339515345","1"
"PR0072242","OBSERV, INC. @ T-MOBILE PARK","1250 1ST AVE S","SEATTLE","47.592004556","-122.3339515345","1"
"PR0092721","OBUTEKIM","12093 124th AVE NE","KIRKLAND","47.7073826","-122.17645688","2"
"PR0027340","Occhi Belli","1427 N 45TH ST ","Seattle","47.6611611217","-122.3394665841","1"
"PR0092575","OCCIDENTAL HALL","589 OCCIDENTAL AVE S","SEATTLE","47.59617479","-122.33343984","1"
"PR0003823","OCEAN STAR RESTAURANT","605 7TH AVE S","SEATTLE","47.5972374554","-122.3242681038","1"
"PR0024082","O'CHAR BELLEVUE","15600 NE 8TH ST ","BELLEVUE","47.62147207","-122.1316883","1"
"PR0049084","O'CHAR RESTAURANT","1802 12TH AVE NW ","Issaquah","47.5503651615","-122.0566327222","1"
"PR0087977","O-CHA THAI KITCHEN  & BAR","317 MAIN AVE S","RENTON","47.47897599","-122.20458542","2"
"PR0070759","OCHO","2325 NW MARKET ST ","SEATTLE","47.668490753","-122.3873404211","2"
"PR0087224","OCULUS VR, LLC","1521 1ST AVE S #700","SEATTLE","47.58893069","-122.33467557","1"
"PR0069814","ODDFELLAS PUB & EATERY","102 W MAIN ST ","AUBURN","47.3073044024","-122.2312874149","2"
"PR0077746","ODDFELLOWS","1525 10TH AVE","SEATTLE","47.6143852056","-122.3196949047","2"
"PR0069110","O DESSERT","4727 UNIVERSITY WAY NE ","SEATTLE","47.6638975396","-122.3133962252","2"
"PR0002377","OFF ALLEY","4903 1/2 RAINIER AVE S","SEATTLE","47.5576898813","-122.2851896702","1"
"PR0001694","OFFSHORE CAFE","658 NE NORTHLAKE WAY ","Seattle","47.65473","-122.3215","1"
"PR0006574","OFF THE RAILS SPORTS PUB","1428 156TH AVE NE ","Bellevue","47.622969605","-122.1317999028","2"
"PR0081933","OFF THE REZ","16 S MICHIGAN UNIT A","SEATTLE","47.55389081","-122.33283325","2"
"PR0084162","OFF THE VINE CATERING","6855 176TH AVE NE #205","REDMOND","47.66669","-122.1065","1"
"PR0091459","OG COFFEE","9229 HOLMAN RD NW","SEATTLE","47.69703911","-122.37193595","1"
"PR0046378","OHANA","2207 1ST AVE ","Seattle","47.6126471337","-122.3458520147","1"
"PR0011708","OHANA KITCHEN LLC","241 SW 152ND ST ","BURIEN","47.4665960416","-122.3382879776","3"
"PR0086419","OH BEAR CAFE AND TEAHOOUSE","4708 11TH AVE NE","SEATTLE","47.6634903","-122.31607772","1"
"PR0082458","OHH MACARONS","10035 MAIN ST","BOTHELL","47.75988799","-122.20570723","1"
"PR0092264","Oh Yeah Banh Mi","2101 S Grand ST Ste. 41","Seattle","47.58683549","-122.30524118","1"
"PR0029406","OKINAWA TERIYAKI","1100 WESTERN AVE","Seattle","47.6053513829","-122.3381006747","2"
"PR0020009","OLAFS","6301 24TH AVE NW","Seattle","47.6747276581","-122.3878373788","1"
"PR0046763","OLD ALPENTAL LODGE","17703 ALPENTAL ACCESS RD SE","SNOQUALMIE PASS","47.444103","-121.425536","1"
"PR0087997","OLD BALLARD CATERING COMPANY","1505 NE 65TH ST","SEATTLE","47.67565271","-122.31155922","1"
"PR0011248","OLD COUNTY","5811 24TH AVE NW ","SEATTLE","47.6714485002","-122.3878733818","2"
"PR0092343","Old Danish Recipes LLC","19600 144th AVE NE","WOODINVILLE","47.77008","-122.1455","1"
"PR0001008","OLD FIFTH AVE LLC","8507 5TH AVE NE ","Seattle","47.690674615","-122.3234131471","1"
"PR0040361","OLD MEDITERRANEAN KITCHEN","103 BELLEVUE WAY NE ","Bellevue","47.611390885","-122.2020279124","1"
"PR0002066","OLD PEQULIAR","1722 NW MARKET ST ","SEATTLE","47.6689417099","-122.3799075486","2"
"PR0034900","OLD SAIGON PHO RESTAURANT","971 INDUSTRY DR ","TUKWILA","47.4489751368","-122.2491125124","2"
"PR0086827","OLD STOVE BREWERY","1901 WESTERN AVE STE A","SEATTLE","47.61864952","-122.32963331","2"
"PR0088289","OLD STOVE BREWING BALLARD (KC675)","1550 NW 49TH ST","SEATTLE","47.56120838","-122.33871695","1"
"PR0089867","Old Stove Brewing Company, LLC","601 W Ewing ST","Seattle","47.65224944","-122.36451736","1"
"PR0083736","OLD STOVE BREWING LLC","1550 NW 49TH ST","SEATTLE","47.66458809","-122.37846287","2"
"PR0081890","OLD STOVE BREWING LLC","1550 NW 49TH ST","SEATTLE","47.551674344","-122.362708216","1"
"PR0080485","OLD STREET MALATANG","1620 BROADWAY AVE #100H","SEATTLE","47.615794","-122.320557","1"
"PR0040044","OLD VILLAGE KOREAN RESTAURANT","15200 AURORA AVE N D","SHORELINE","47.7391335686","-122.3447653934","1"
"PR0088614","OLD WORLD TASTING ROOM","3861 1ST AVE S STE A","SEATTLE","47.56798","-122.33474","1"
"PR0088355","OLE CAFE","5421 MERIDIAN AVE N","SEATTLE","47.66849491","-122.33386712","1"
"PR0045844","OLIVE AND GRAPE (THE)","8516 GREENWOOD AVE N ","Seattle","47.690879933","-122.3549830363","1"
"PR0076986","OLIVE AND SPICE","18016 71ST AVE S STE. #102","KENT","47.4410963887","-122.2441145856","1"
"PR0027860","OLIVE GARDEN #1318","11325 NE 124TH ST ","Kirkland","47.710877528","-122.1895883411","1"
"PR0030430","OLIVE GARDEN #1449","35030 ENCHANTED PKWY S ","Federal Way","47.287833217","-122.3129943208","1"
"PR0069375","OLIVE GARDEN #1584","310 STRANDER BL ","TUKWILA","47.4562397773","-122.2575699357","1"
"PR0091430","OLIVER'S CLUB","12610 DES MOINES MEMORIAL DR S STE 102","SEATTLE","47.48997","-122.3103","1"
"PR0076385","OLIVER'S TWIST","6822 GREENWOOD AVE N ","SEATTLE","47.6794094302","-122.3549891808","2"
"PR0085476","OLIVE TREE MEDITERRANEAN RESTAURANT","12930 SE KENT-KANGLEY RD","KENT","47.3600864","-122.16768074","3"
"PR0069271","OLSON'S MEATS & SMOKEHOUSE, LLC","20104 SE 436TH ST","ENUMCLAW","47.2120953636","-122.0745565379","2"
"PR0080617","OLY DOG HOUSE","625 BLACK LAKE BL SW","OLYMPIA","47.44332641","-122.22120767","3"
"PR0091905","OLYMPIA COFFEE","1420 5th AVE STE 103","Seattle","47.61054496","-122.33466466","1"
"PR0088760","OLYMPIA COFFEE","4824 RAINIER AVE S","SEATTLE","47.55878291","-122.28524913","1"
"PR0087299","OLYMPIA COFFEE ROASTING CO","3840 CALIFORNIA AVE SW","SEATTLE","47.5693851","-122.38651742","1"
"PR0013509","OLYMPIA II PIZZA & SPAGHETTI","4501 INTERLAKE AVE N","Seattle","47.6617965946","-122.3409957515","1"
"PR0021433","OLYMPIA PIZZA #3","516 15TH AVE E ","Seattle","47.6241960015","-122.312401085","2"
"PR0054479","OLYMPIA PIZZA & SPAGHETTI HOUSE","1500 QUEEN ANNE AVE N ","Seattle","47.6324619019","-122.3566142242","2"
"PR0001697","OLYMPIC PIZZA & PASTA","6413 ROOSEVELT WAY NE ","Seattle","47.6754425124","-122.3175875467","1"
"PR0092317","OMAKASE BOYS","19600 144TH AVE NE","WOODINVILLE","47.77008","-122.1455","1"
"PR0011520","O MAKI ROLLS AND TERIYAKI","2357 10TH AVE E ","SEATTLE","47.6411724395","-122.3202182906","3"
"PR0084826","O MAKI ROLLS + TERIYAKI","8530 PALATINE AVE N","SEATTLE","47.69153031","-122.35586746","2"
"PR0091922","OMO Thai Tea","10226 NE 10th ST","BELLEVUE","47.61951939","-122.20362156","2"
"PR0083307","ONDA ORIGINS","5600 RAINIER AVE S STE A","SEATTLE","47.55179709","-122.27758909","1"
"PR0084591","ONDA ORIGINS BEACON HILL","1624 S MCCLELLAN ST","SEATTLE","47.57881003","-122.3112425","1"
"PR0071213","ONDA ORIGINS PHINNEY RIDGE","6015 PHINNEY AVE N ","SEATTLE","47.6729214","-122.3547416945","1"
"PR0085435","ONDA ORIGINS @ SOUTH LAKE UNION","432 8TH AVE N","SEATTLE","47.62285163","-122.34066006","1"
"PR0085200","ONDA ORIGINS WEST SEATTLE","9410 DELRIDGE WAY SW","SEATTLE","47.5188096","-122.35599562","2"
"PR0089318","ONE BITE CAFE","14184 NE WOODINVILLE DUVALL RD STE A","WOODINVILLE","47.7550232","-122.15043137","3"
"PR0054935","ONE BITE CAFE","32901 1ST AVE S STE K-L","FEDERAL WAY","47.3072737045","-122.3354287749","1"
"PR0031797","ONE BITE CAFE","17171 BOTHELL WAY NE #A121","LAKE FOREST PARK","47.7540396149","-122.279588654","1"
"PR0077655","ONE BITE CAFE","1026 NE 65TH ST A102 ","SEATTLE","47.676077952","-122.3162100605","2"
"PR0092416","One Hundred King, LLC","100 S KING ST","Seattle","47.59856","-122.33379","3"
"PR0092356","One Hundred King, LLC","100 S KING ST","Seattle","47.59856","-122.33379","1"
"PR0092417","One Hundred King, LLC","100 S KING ST","Seattle","47.59856","-122.33379","1"
"PR0042586","ONE N HALF LAB","710 NW GILMAN BL #D107","ISSAQUAH","47.5443530579","-122.0473672575","2"
"PR0003343","ONIBABA BY TSUKUSHINBO","515 S MAIN ST ","SEATTLE","47.5998524171","-122.326819562","2"
"PR0091434","ONIGIRI SANZAN","1212 S KING ST","SEATTLE","47.59858521","-122.31654183","1"
"PR0088235","ON IT","1066 S 320TH ST BLDG K - D","FEDERAL WAY","47.31544","-122.31727","1"
"PR0092266","ONMI","13231 Aurora AVE N","SEATTLE","47.72463266","-122.34592574","1"
"PR0017336","ONO TERIYAKI","20 SW 7TH ST F","Renton","47.474228","-122.217048","1"
"PR0084302","ON SAFARI CAFE","1501 1ST AVE S","SEATTLE","47.58978136","-122.33468217","1"
"PR0070969","ON SAFARI FOODS, INC.","3317 3RD AVE S ","SEATTLE","47.5738297671","-122.3304567375","2"
"PR0049791","OOBA TOOBA'S","15802 NE 83RD ST ","Redmond","47.6767955662","-122.1300893229","2"
"PR0085198","OOINK","3630 STONE WAY N","SEATTLE","47.65179257","-122.34224586","2"
"PR0051792","OOINK","1416 HARVARD AVE","SEATTLE","47.6131867375","-122.3218534109","2"
"PR0091691","OPEN CHAI","1740 1ST AVE S","SEATTLE","47.58705742","-122.33373061","2"
"PR0087317","ORANGE BAKERY","131 SW 153RD ST","BURIEN","47.46567","-122.33517","1"
"PR0087077","ORA NIGHTCLUB","2330 1ST AVE","SEATTLE","47.61426171","-122.34732973","1"
"PR0040222","ORCA GAS & WASH","551 S MICHIGAN ST ","Seattle","47.5458010672","-122.3267804042","1"
"PR0092547","ORCA II","1301 ALASKAN WAY","Seattle","47.606","-122.34119","1"
"PR0086373","ORCHARD JERSEY LLC","11631 98TH AVE NE","KIRKLAND","47.70534572","-122.21097244","1"
"PR0085796","ORENJI SUSHI & NOODLES","5625 221ST PL SE #120","ISSAQUAH","47.55095127","-122.04566354","1"
"PR0003430","ORIENTAL MARKET","1506 PIKE PL ","SEATTLE","47.6089223909","-122.3406629744","1"
"PR0002303","ORIENT EXPRESS RESTAURANT & LOUNGE","2963 4TH AVE S ","Seattle","47.5758378188","-122.3295239302","3"
"PR0003903","ORIGINAL DELI , THE","1215 4TH AVE #AB","Seattle","47.607712662","-122.334806397","3"
"PR0083158","ORIGINAL PANCAKE HOUSE","26820 MAPLE VALLEY BLK DIAMOND RD SE","MAPLE VALLEY","47.3611","-122.01874","2"
"PR0086760","ORIGINAL PANCAKE HOUSE, THE","7425 166TH AVE NE STE C205","REDMOND","47.67050263","-122.11949246","2"
"PR0003439","ORIGINAL PHILLY'S","3019 M L KING JR WAY S","SEATTLE","47.5762258387","-122.2970449872","2"
"PR0090706","ORIGIN BAKERY LLC","14676 NE 95TH ST","REDMOND","47.68694669","-122.1447574","1"
"PR0081280","ORIZUME LLC","1641 NAGLE PL #006","SEATTLE","47.61604","-122.320155","2"
"PR0092113","OSEYO, LLC","14959 NE 95TH ST","REDMOND","47.68545458","-122.14073678","1"
"PR0080483","Oshio Teriyaki and Burger II","31509 3rd AVE","BLACK DIAMOND","47.31920932","-122.00596674","3"
"PR0026179","OSHIO TERIYAKI AND SUSHI","730 GRIFFIN AVE ","ENUMCLAW","47.2014313828","-121.98609893","1"
"PR0087469","OSKAR'S PIZZA (KC721)","5604 DELRIDGE WAY SW","SEATTLE","47.55167134","-122.36272184","1"
"PR0092789","Oskoo Bakery","14100 NE 20 ST B","Bellevue","47.628351","-122.152372","1"
"PR0082888","OSKOO PERSIAN & MEDITERREAN MARKET","14100 NE 20TH ST #107","BELLEVUE","47.628325","-122.152542","2"
"PR0071176","OSTERIA DA PRIMO","631B SW 152ND ST ","BURIEN","47.4666446629","-122.3423016138","1"
"PR0076306","OSTERIA LA SPIGA","1429 12TH AVE #A","SEATTLE","47.6138135552","-122.3171061284","1"
"PR0082993","OTHELLO TERIYAKI & WOK","4219 S OTHELLO ST 130-A","SEATTLE","47.536897","-122.279967","2"
"PR0055896","OTHER COAST CAFE, BALLARD","5315 BALLARD AVE NW ","SEATTLE","47.6666045428","-122.3837582821","2"
"PR0092177","Otherside Market and Deli","2210 EASTLAKE AVE E","Seattle","47.63857","-122.32549","1"
"PR0090777","OTHERWORLD","1406 E PIKE ST","SEATTLE","47.61425126","-122.31387599","1"
"PR0082873","OTIS KENYON WINE - TASTING ROOM/VARIANCE","14525 148TH AVE NE","WOODINVILLE","47.73365884","-122.14250407","2"
"PR0071388","OTO SUSHI","11628 97TH LN NE ","KIRKLAND","47.7053488747","-122.2128011371","2"
"PR0006461","OTO SUSHI","8105 161ST AVE NE ","REDMOND","47.6755319404","-122.125792426","1"
"PR0086924","OTTER BAR & BURGER","2379 EASTLAKE AVE E","SEATTLE","47.6419025","-122.32617682","2"
"PR0090154","OTTER ON THE ROCKS LLC","4210 SW Admiral WAY STE B","SEATTLE","47.58146214","-122.38568107","1"
"PR0088952","OUMI SUSHI @ SPROUT'S 457","13010 AURORA AVE N","SEATTLE","47.72371","-122.34327","1"
"PR0092021","OUNCES TAPROOM AND BEER GARDEN","3809 DELRIDGE WAY SW","SEATTLE","47.56963603","-122.36276104","2"
"PR0086240","OUNCES TAPROOM AND BEER GARDEN","3809 DELRIDGE WAY SW","SEATTLE","47.56963603","-122.36276104","1"
"PR0091473","OUR HIVE JUICERY","31231 3RD AVE STE 300","BLACK DIAMOND","47.32159","-122.00687","1"
"PR0018058","OUTBACK STEAKHOUSE #4612","15100 SE 38TH ST ","BELLEVUE","47.5766637065","-122.1372610035","1"
"PR0050045","OUTBACK STEAKHOUSE , #4619","16500 SOUTHCENTER PKWY ","TUKWILA","47.4545667443","-122.2629242659","1"
"PR0084575","OUTER PLANET CRAFT BREWING","1812 12TH AVE #100","SEATTLE","47.61803758","-122.31658344","1"
"PR0045311","OUTLET CHEVRON FOOD MART","1402 SUPERMALL WAY ","Auburn","47.296257083","-122.2503986602","3"
"PR0081459","OUTPOST COFFEE & CREAMERY, THE","1314 ROOSEVELT AVE E","ENUMCLAW","47.19891908","-121.96346377","2"
"PR0084796","OUTSIDER BBQ","4010 LEARY WAY NW","SEATTLE","47.656369","-122.36183005","1"
"PR0091412","OUTSIDER BBQ KC1027","4010 Leary WAY NW","SEATTLE","47.57207472","-122.29370312","1"
"PR0021065","OVERCAST COFFEE","312 15TH AVE E ","SEATTLE","47.6209237444","-122.3125621142","2"
"PR0083572","OVERCAST COFFEE COMPANY","1517 12TH AVE # 100","SEATTLE","47.61459452","-122.31724249","1"
"PR0092068","OVERLAKE CRIMSON COWARD","2028 148th AVE NE","REDMOND","47.62878485","-122.14148939","2"
"PR0032305","OVERLAKE GOLF & COUNTRY C","8000 NE 16TH ST","MEDINA","47.6252214272","-122.2329583295","2"
"PR0043705","OVERLAKE GOLF & COUNTRY CLUB","8000 NE 16TH ST ","MEDINA","47.6231541149","-122.2308659129","1"
"PR0091146","Overlake Hospital Cafe - Beecher's Handmade Cheese","1035 116th AVE NE","Bellevue","47.62066","-122.18767","1"
"PR0085465","OVER THE RAINBOW","4820 NE 4TH ST STE #A101","RENTON","47.48943898","-122.15410609","1"
"PR0054484","OVER THE RAINBOW","4510 KLAHANIE DR SE #501","ISSAQUAH","47.5656065246","-122.005648857","2"
"PR0088069","OVER THE RAINBOW","3900 FACTORIA BL SE STE H","BELLEVUE","47.57543882","-122.16859813","1"
"PR0002647","OWL N THISTLE","808 POST AVE ","SEATTLE","47.6033905496","-122.3356973171","2"
"PR0085664","OX BURGER","1523 E MADISON ST #101","SEATTLE","47.61469102","-122.31171297","1"
"PR0088557","OYSTER CELLAR","822 1ST AVE","SEATTLE","47.60403","-122.33497","1"
"PR0003438","OZZIE'S RESTAURANT","105 W MERCER ST","SEATTLE","47.6244400803","-122.3583186304","2"
"PR0052039","PABLA INDIAN CUISINE","364 RENTON CENTER WAY SW ","Renton","47.4788026068","-122.2177130713","1"
"PR0088977","PABLA PUNJABI PALACE","2020 S 314TH ST","FEDERAL WAY","47.32093951","-122.30746997","2"
"PR0086812","PABLO Y PABLO","1605 N 34TH ST","SEATTLE","47.64792092","-122.33853182","1"
"PR0012181","PABLO Y PABLO","120 LAKESIDE AVE STE B","SEATTLE","47.6022320306","-122.2848910371","2"
"PR0006617","PACCAR (CLUB 13)","777 106TH AVE NE ","Bellevue","47.6165589588","-122.1996662837","1"
"PR0008856","PACCAR (CLUB 13)","777 106TH AVE NE ","Bellevue","47.6165589588","-122.1996662837","1"
"PR0091947","PACHA COLLECTIVE","7119 WOODLAWN AVE NE","Seattle","47.68026744","-122.32493505","3"
"PR0042538","PACIFIC 76","14415 TUKWILA INTERNATIONAL BL","TUKWILA","47.4741070657","-122.284645015","2"
"PR0090729","PACIFIC HALAL MARKET","33110 PACIFIC HWY S STE 1","FEDERAL WAY","47.30495798","-122.31258849","1"
"PR0026330","PACIFIC HWY SHELL GAS","26010 PACIFIC HWY S ","KENT","47.3682727457","-122.3033624443","2"
"PR0001717","PACIFIC INN PUB LLC","3501 STONE WAY N ","Seattle","47.6496542577","-122.3430978213","1"
"PR0001333","PACIFIC NORTHWEST CATERING","747 N 135TH ST STE 802","Seattle","47.7264528263","-122.3491570817","1"
"PR0090914","PACIFIC NORTHWEST CHEESECAKE, LLC","30741 3RD AVE STE 100","BLACK DIAMOND","47.32616","-122.00928","1"
"PR0068903","PACIFIC NORTHWEST FITNESS","401 BROADWAY E ","SEATTLE","47.6225735118","-122.3215917359","1"
"PR0091730","PACIFIC PROVISIONS CAFE & WINE BAR","1100 4th AVE","SEATTLE","47.607067","-122.33329772","1"
"PR0083098","PACIFIC REGENT BELLEVUE","919 109TH AVE NE","BELLEVUE","47.61863042","-122.19492045","2"
"PR0092707","PACIFIC REGENT BELLEVUE","919 109TH AVE NE","BELLEVUE","47.61863042","-122.19492045","2"
"PR0067989","PAC ISLAND GRILL","2012 S 320TH ST ","FEDERAL WAY","47.3166232913","-122.3071215574","1"
"PR0056462","PADDY  COYNES IRISH PUB","2801 ALASKAN WAY STE 103","SEATTLE","47.6147229423","-122.3556621001","1"
"PR0072369","PADDY COYNE'S IRISH PUB","700 BELLEVUE WAY NE STE 100","BELLEVUE","47.6169637168","-122.2012285275","3"
"PR0077704","PADRIA MEDITERRANEAN CAFE","9708 NE 119TH WAY ","KIRKLAND","47.706609743","-122.2124458521","1"
"PR0082874","PAGE CELLARS","19495 144th AVE NE STE B205","WOODINVILLE","47.768715","-122.149764","1"
"PR0002021","PAGLIACCI PIZZA","3058 NW 54TH ST ","Seattle","47.6677874442","-122.3980763902","2"
"PR0086111","PAGLIACCI PIZZA INC","3077 78TH AVE SE","MERCER ISLAND","47.58206975","-122.23400379","1"
"PR0043813","PAGLIACCI PIZZA INC","1614 W DRAVUS ST","Seattle","47.6487791469","-122.3784792854","1"
"PR0071100","PAGLIACCI PIZZA INC","13005 NE 70TH PL ","KIRKLAND","47.66701345","-122.1663496721","1"
"PR0029654","PAGLIACCI PIZZA INC","4003 STONE WAY N ","Seattle","47.6555203998","-122.3428252776","1"
"PR0029134","PAGLIACCI PIZZA INC","2400 10TH AVE E ","Seattle","47.6414725525","-122.3198523037","1"
"PR0067944","PAGLIACCI PIZZA INC","8024 15TH AVE NE ","SEATTLE","47.6873961008","-122.3119083452","2"
"PR0063838","PAGLIACCI PIZZA INC","22830 NE 8TH ST STE 101","SAMMAMISH","47.6173010138","-122.0340372953","1"
"PR0045734","PAGLIACCI PIZZA INC","315 N 145TH ST ","Seattle","47.7338904353","-122.3546964746","1"
"PR0086084","PAGLIACCI PIZZA INC","4901 RAINIER AVE S","SEATTLE","47.55774911","-122.28521137","1"
"PR0006872","PAGLIACCI PIZZA INC","11640 98TH AVE NE ","Kirkland","47.7053524196","-122.2099284674","1"
"PR0006657","PAGLIACCI PIZZA INC","15210 SE 37TH ST","BELLEVUE","47.5776302141","-122.137631125","1"
"PR0011053","PAGLIACCI PIZZA INC","851 NW 85TH ST ","Seattle","47.6904275452","-122.3674849738","1"
"PR0045283","PAGLIACCI PIZZA INC","4449 CALIFORNIA AVE SW ","Seattle","47.5633739568","-122.3870709267","1"
"PR0051738","PAGLIACCI PIZZA INC","6224 SANDPOINT WAY NE ","Seattle","47.6736102138","-122.2656896739","2"
"PR0044058","PAGLIACCI PIZZA INC","721 AURORA AVE N ","Seattle","47.6260921587","-122.3439066385","1"
"PR0088937","PAGLIACCI PIZZA INC","10600 MAIN ST","BELLEVUE","47.6104","-122.1984","1"
"PR0082631","PAGLIACCI PIZZA INC","3015 E MADISON ST","SEATTLE","47.62553374","-122.29273113","1"
"PR0071059","PAGLIACCI PIZZA INC","6504 NE BOTHELL WAY ","KENMORE","47.7589398576","-122.2532441102","1"
"PR0070152","PAGLIACCI PIZZA INC","20057 BALLINGER WAY NE ","SHORELINE","47.7750648565","-122.3115704025","1"
"PR0088740","PAGLIACCI PIZZA INC","415 E PIKE ST","SEATTLE","47.61395041","-122.32608028","1"
"PR0052974","PAGLIACCI PIZZA INC","15238 NE 20TH ST ","Bellevue","47.628094084","-122.136004293","1"
"PR0085671","PAGLIACCI PIZZA INC - COMMISSARY KITCHEN","19215 66TH AVE S","KENT","47.43024922","-122.25186807","1"
"PR0079572","PAIK'S NOODLE","677 120TH AVE NE A7","BELLEVUE","47.61623752","-122.18074663","1"
"PR0086582","PAISLEY'S TEA ROOM","317 NW GILMAN BL STE 49","ISSAQUAH","47.53969378","-122.04195351","1"
"PR0091775","PAJU SEATTLE LLC","513 WESTLAKE AVE N","SEATTLE","47.62372577","-122.33885119","2"
"PR0043261","PALACE KITCHEN","2030 5TH AVE ","Seattle","47.6145236502","-122.3401827278","2"
"PR0077530","PALACE KOREAN","2600 SOUTHCENTER MALL FC6","TUKWILA","47.45911","-122.25804","2"
"PR0076402","PALACE KOREAN BAR & GRILL","31525 PETE VON REICHBAUER WAY S","FEDERAL WAY","47.3193384944","-122.3083279485","1"
"PR0007045","PALACE KOREAN GRILL","15932 NE 8TH ST ","Bellevue","47.6173698079","-122.1273699348","3"
"PR0076570","PALERMO II","2005 NW MARKET ST ","SEATTLE","47.6683284074","-122.3823813916","2"
"PR0067177","PALERMO PIZZA & PASTA","350 15TH AVE E ","SEATTLE","47.6219365143","-122.3125261217","3"
"PR0029210","PALISADE","2601 W MARINA PL ","SEATTLE","47.6303161869","-122.3914836524","2"
"PR0044603","PALISADE  BANQUET ROOM","2601 W MARINA PL BLD 2","SEATTLE","47.6303161869","-122.3914836524","1"
"PR0084534","PALLADIAN HOTEL RESTAURANT","2000 2ND AVE","SEATTLE","47.61203394","-122.34164662","2"
"PR0087529","PALLINO SEATAC LLC","17801 INTERNATIONAL BL CT 22","SEATAC","47.443353","-122.302927","1"
"PR0077793","PAL-MAN","1727 S 316TH ST","FEDERAL WAY","47.3185351147","-122.3112356217","2"
"PR0091174","Palm and Pine Coffee Company LLC","30741 3RD AVE STE 100","Black Diamond","47.3263919","-122.0101534","1"
"PR0023279","PALMERS EAST","7853 LEARY WAY ","Redmond","47.6744381541","-122.122847793","1"
"PR0084429","PALMI KOREAN BBQ","4538 UNIVERSITY WAY NE","SEATTLE","47.66245906","-122.31279433","2"
"PR0014786","PAM'S KITCHEN","1715 N 45TH ST ","SEATTLE","47.6611538899","-122.336633582","1"
"PR0087261","PANADERIA PASTELERIA LAS DELICIAS","20028 INTERNATIONAL BL","SEATAC","47.421751","-122.29606689","2"
"PR0087501","PANADERIA Y PASTELERIA LA IDEAL #2","26122 PACIFIC HWY S #B","KENT","47.36694","-122.30278","1"
"PR0066608","PANAMA HOTEL TEA & COFFEE","605 1/2 S MAIN ST ","SEATTLE","47.6002106625","-122.3354274485","1"
"PR0006618","PANCAKE CORRAL","1606 BELLEVUE WAY SE ","Bellevue","47.596441399","-122.197765893","1"
"PR0068905","PANCITA AT PAIR LLC","5501 30TH AVE NE ","SEATTLE","47.6686338693","-122.2952165609","1"
"PR0086089","PANDA DIM SUM","6855 176TH AVE NE #270","REDMOND","47.66669708","-122.10650244","1"
